TAG	name	alias
LOC_EMD	세지면 죽동리	세지면 죽동리
LOC_EMD	소라면 관기리	소라면 관기리
LOC_EMD	소라면 대포리	소라면 대포리
LOC_EMD	소라면 덕양리	소라면 덕양리
LOC_EMD	소라면 복산리	소라면 복산리
LOC_EMD	소라면 봉두리	소라면 봉두리
LOC_EMD	소라면 사곡리	소라면 사곡리
LOC_EMD	소라면 죽림리	소라면 죽림리
LOC_EMD	소라면 현천리	소라면 현천리
LOC_EMD	소보면 내의리	소보면 내의리
LOC_EMD	소보면 달산리	소보면 달산리
LOC_EMD	소보면 도산리	소보면 도산리
LOC_EMD	소보면 보현리	소보면 보현리
LOC_EMD	소보면 복성리	소보면 복성리
LOC_EMD	소보면 봉소리	소보면 봉소리
LOC_EMD	소보면 봉황리	소보면 봉황리
LOC_EMD	소보면 사리리	소보면 사리리
LOC_EMD	소보면 산법리	소보면 산법리
LOC_EMD	소보면 서경리	소보면 서경리
LOC_EMD	소보면 송원리	소보면 송원리
LOC_EMD	소보면 신계리	소보면 신계리
LOC_EMD	소보면 위성리	소보면 위성리
LOC_EMD	소보면 평호리	소보면 평호리
LOC_EMD	소성면 고교리	소성면 고교리
LOC_EMD	소성면 기린리	소성면 기린리
LOC_EMD	소성면 등계리	소성면 등계리
LOC_EMD	소성면 보화리	소성면 보화리
LOC_EMD	소성면 신천리	소성면 신천리
LOC_EMD	소성면 애당리	소성면 애당리
LOC_EMD	소성면 용정리	소성면 용정리
LOC_EMD	소성면 주천리	소성면 주천리
LOC_EMD	소성면 중광리	소성면 중광리
LOC_EMD	소성면 화룡리	소성면 화룡리
LOC_EMD	소수면 고마리	소수면 고마리
LOC_EMD	소수면 길선리	소수면 길선리
LOC_EMD	소수면 몽촌리	소수면 몽촌리
LOC_EMD	소수면 소암리	소수면 소암리
LOC_EMD	소수면 아성리	소수면 아성리
LOC_EMD	소수면 옥현리	소수면 옥현리
LOC_EMD	소수면 입암리	소수면 입암리
LOC_EMD	소안면 가학리	소안면 가학리
LOC_EMD	소안면 당사리	소안면 당사리
LOC_EMD	소안면 맹선리	소안면 맹선리
LOC_EMD	소안면 미라리	소안면 미라리
LOC_EMD	소안면 비자리	소안면 비자리
LOC_EMD	소안면 이월리	소안면 이월리
LOC_EMD	소안면 진산리	소안면 진산리
LOC_EMD	소안면 횡간리	소안면 횡간리
LOC_EMD	소양면 대흥리	소양면 대흥리
LOC_EMD	소양면 명덕리	소양면 명덕리
LOC_EMD	소양면 신교리	소양면 신교리
LOC_EMD	소양면 신원리	소양면 신원리
LOC_EMD	소양면 신촌리	소양면 신촌리
LOC_EMD	소양면 죽절리	소양면 죽절리
LOC_EMD	소양면 해월리	소양면 해월리
LOC_EMD	소양면 화심리	소양면 화심리
LOC_EMD	소양면 황운리	소양면 황운리
LOC_EMD	소원면 모항리	소원면 모항리
LOC_EMD	소원면 법산리	소원면 법산리
LOC_EMD	소원면 소근리	소원면 소근리
LOC_EMD	소원면 송현리	소원면 송현리
LOC_EMD	소원면 시목리	소원면 시목리
LOC_EMD	소원면 신덕리	소원면 신덕리
LOC_EMD	소원면 영전리	소원면 영전리
LOC_EMD	소원면 의항리	소원면 의항리
LOC_EMD	소원면 파도리	소원면 파도리
LOC_EMD	소이면 갑산리	소이면 갑산리
LOC_EMD	소이면 금고리	소이면 금고리
LOC_EMD	소이면 대장리	소이면 대장리
LOC_EMD	소이면 문등리	소이면 문등리
LOC_EMD	소이면 봉전리	소이면 봉전리
LOC_EMD	소이면 비산리	소이면 비산리
LOC_EMD	소이면 중동리	소이면 중동리
LOC_EMD	소이면 충도리	소이면 충도리
LOC_EMD	소이면 후미리	소이면 후미리
LOC_EMD	소정면 고등리	소정면 고등리
LOC_EMD	소정면 대곡리	소정면 대곡리
LOC_EMD	소정면 소정리	소정면 소정리
LOC_EMD	소정면 운당리	소정면 운당리
LOC_EMD	소천면 고선리	소천면 고선리
LOC_EMD	소천면 두음리	소천면 두음리
LOC_EMD	소천면 분천리	소천면 분천리
LOC_EMD	소천면 서천리	소천면 서천리
LOC_EMD	소천면 임기리	소천면 임기리
LOC_EMD	소천면 현동리	소천면 현동리
LOC_EMD	소초면 교항리	소초면 교항리
LOC_EMD	소초면 둔둔리	소초면 둔둔리
LOC_EMD	소초면 수암리	소초면 수암리
LOC_EMD	소초면 의관리	소초면 의관리
LOC_EMD	소초면 장양리	소초면 장양리
LOC_EMD	소초면 평장리	소초면 평장리
LOC_EMD	소초면 학곡리	소초면 학곡리
LOC_EMD	소초면 흥양리	소초면 흥양리
LOC_EMD	소태면 구룡리	소태면 구룡리
LOC_EMD	소태면 덕은리	소태면 덕은리
LOC_EMD	소태면 동막리	소태면 동막리
LOC_EMD	소태면 복탄리	소태면 복탄리
LOC_EMD	소태면 야동리	소태면 야동리
LOC_EMD	소태면 양촌리	소태면 양촌리
LOC_EMD	소태면 오량리	소태면 오량리
LOC_EMD	소태면 주치리	소태면 주치리
LOC_EMD	소태면 중청리	소태면 중청리
LOC_EMD	소흘읍 고모리	소흘읍 고모리
LOC_EMD	소흘읍 무림리	소흘읍 무림리
LOC_EMD	소흘읍 무봉리	소흘읍 무봉리
LOC_EMD	소흘읍 송우리	소흘읍 송우리
LOC_EMD	소흘읍 이곡리	소흘읍 이곡리
LOC_EMD	소흘읍 직동리	소흘읍 직동리
LOC_EMD	손불면 궁산리	손불면 궁산리
LOC_EMD	손불면 대전리	손불면 대전리
LOC_EMD	손불면 동암리	손불면 동암리
LOC_EMD	손불면 북성리	손불면 북성리
LOC_EMD	손불면 산남리	손불면 산남리
LOC_EMD	손불면 석창리	손불면 석창리
LOC_EMD	손불면 양재리	손불면 양재리
LOC_EMD	손불면 월천리	손불면 월천리
LOC_EMD	손불면 죽암리	손불면 죽암리
LOC_EMD	손불면 죽장리	손불면 죽장리
LOC_EMD	손불면 학산리	손불면 학산리
LOC_EMD	손양면 가평리	손양면 가평리
LOC_EMD	손양면 금강리	손양면 금강리
LOC_EMD	손양면 도화리	손양면 도화리
LOC_EMD	손양면 동호리	손양면 동호리
LOC_EMD	손양면 밀양리	손양면 밀양리
LOC_EMD	손양면 삽존리	손양면 삽존리
LOC_EMD	손양면 상운리	손양면 상운리
LOC_EMD	손양면 석계리	손양면 석계리
LOC_EMD	손양면 송전리	손양면 송전리
LOC_EMD	손양면 송현리	손양면 송현리
LOC_EMD	손양면 수산리	손양면 수산리
LOC_EMD	손양면 수여리	손양면 수여리
LOC_EMD	손양면 오산리	손양면 오산리
LOC_EMD	손양면 우암리	손양면 우암리
LOC_EMD	손양면 학포리	손양면 학포리
LOC_EMD	송광면 구룡리	송광면 구룡리
LOC_EMD	송광면 낙수리	송광면 낙수리
LOC_EMD	송광면 대곡리	송광면 대곡리
LOC_EMD	송광면 대흥리	송광면 대흥리
LOC_EMD	송광면 덕산리	송광면 덕산리
LOC_EMD	송광면 봉산리	송광면 봉산리
LOC_EMD	송광면 삼청리	송광면 삼청리
LOC_EMD	송광면 신평리	송광면 신평리
LOC_EMD	송광면 신흥리	송광면 신흥리
LOC_EMD	송광면 오봉리	송광면 오봉리
LOC_EMD	송광면 우산리	송광면 우산리
LOC_EMD	송광면 월산리	송광면 월산리
LOC_EMD	송광면 이읍리	송광면 이읍리
LOC_EMD	송광면 장안리	송광면 장안리
LOC_EMD	송광면 후곡리	송광면 후곡리
LOC_EMD	송동면 두신리	송동면 두신리
LOC_EMD	송동면 사촌리	송동면 사촌리
LOC_EMD	송동면 세전리	송동면 세전리
LOC_EMD	송동면 송기리	송동면 송기리
LOC_EMD	송동면 송내리	송동면 송내리
LOC_EMD	송동면 송상리	송동면 송상리
LOC_EMD	송동면 신평리	송동면 신평리
LOC_EMD	송동면 양평리	송동면 양평리
LOC_EMD	송동면 연산리	송동면 연산리
LOC_EMD	송동면 영동리	송동면 영동리
LOC_EMD	송동면 장국리	송동면 장국리
LOC_EMD	송동면 장포리	송동면 장포리
LOC_EMD	송동면 흑송리	송동면 흑송리
LOC_EMD	송라면 광천리	송라면 광천리
LOC_EMD	송라면 대전리	송라면 대전리
LOC_EMD	송라면 방석리	송라면 방석리
LOC_EMD	송라면 상송리	송라면 상송리
LOC_EMD	송라면 조사리	송라면 조사리
LOC_EMD	송라면 중산리	송라면 중산리
LOC_EMD	송라면 지경리	송라면 지경리
LOC_EMD	송라면 하송리	송라면 하송리
LOC_EMD	송라면 화진리	송라면 화진리
LOC_EMD	송산면 가곡리	송산면 가곡리
LOC_EMD	송산면 고정리	송산면 고정리
LOC_EMD	송산면 고포리	송산면 고포리
LOC_EMD	송산면 금암리	송산면 금암리
LOC_EMD	송산면 당산리	송산면 당산리
LOC_EMD	송산면 도문리	송산면 도문리
LOC_EMD	송산면 독지리	송산면 독지리
LOC_EMD	송산면 동곡리	송산면 동곡리
LOC_EMD	송산면 마산리	송산면 마산리
LOC_EMD	송산면 매곡리	송산면 매곡리
LOC_EMD	송산면 명산리	송산면 명산리
LOC_EMD	송산면 무수리	송산면 무수리
LOC_EMD	송산면 봉가리	송산면 봉가리
LOC_EMD	송산면 부곡리	송산면 부곡리
LOC_EMD	송산면 사강리	송산면 사강리
LOC_EMD	송산면 삼월리	송산면 삼월리
LOC_EMD	송산면 삼존리	송산면 삼존리
LOC_EMD	송산면 상거리	송산면 상거리
LOC_EMD	송산면 송석리	송산면 송석리
LOC_EMD	송산면 신천리	송산면 신천리
LOC_EMD	송산면 쌍정리	송산면 쌍정리
LOC_EMD	송산면 용포리	송산면 용포리
LOC_EMD	송산면 유곡리	송산면 유곡리
LOC_EMD	송산면 육일리	송산면 육일리
LOC_EMD	송산면 중송리	송산면 중송리
LOC_EMD	송산면 지화리	송산면 지화리
LOC_EMD	송산면 천등리	송산면 천등리
LOC_EMD	송산면 칠곡리	송산면 칠곡리
LOC_EMD	송악면 강당리	송악면 강당리
LOC_EMD	송악면 강장리	송악면 강장리
LOC_EMD	송악면 거산리	송악면 거산리
LOC_EMD	송악면 궁평리	송악면 궁평리
LOC_EMD	송악면 동화리	송악면 동화리
LOC_EMD	송악면 마곡리	송악면 마곡리
LOC_EMD	송악면 송학리	송악면 송학리
LOC_EMD	송악면 수곡리	송악면 수곡리
LOC_EMD	송악면 역촌리	송악면 역촌리
LOC_EMD	송악면 외암리	송악면 외암리
LOC_EMD	송악면 유곡리	송악면 유곡리
LOC_EMD	송악면 종곡리	송악면 종곡리
LOC_EMD	송악면 평촌리	송악면 평촌리
LOC_EMD	송악읍 가교리	송악읍 가교리
LOC_EMD	송악읍 가학리	송악읍 가학리
LOC_EMD	송악읍 고대리	송악읍 고대리
LOC_EMD	송악읍 광명리	송악읍 광명리
LOC_EMD	송악읍 금곡리	송악읍 금곡리
LOC_EMD	송악읍 도원리	송악읍 도원리
LOC_EMD	송악읍 반촌리	송악읍 반촌리
LOC_EMD	송악읍 방계리	송악읍 방계리
LOC_EMD	송악읍 복운리	송악읍 복운리
LOC_EMD	송악읍 본당리	송악읍 본당리
LOC_EMD	송악읍 봉교리	송악읍 봉교리
LOC_EMD	송악읍 부곡리	송악읍 부곡리
LOC_EMD	송악읍 석포리	송악읍 석포리
LOC_EMD	송악읍 영천리	송악읍 영천리
LOC_EMD	송악읍 오곡리	송악읍 오곡리
LOC_EMD	송악읍 월곡리	송악읍 월곡리
LOC_EMD	송악읍 전대리	송악읍 전대리
LOC_EMD	송악읍 정곡리	송악읍 정곡리
LOC_EMD	송악읍 중흥리	송악읍 중흥리
LOC_EMD	송악읍 청금리	송악읍 청금리
LOC_EMD	송악읍 한진리	송악읍 한진리
LOC_EMD	송지면 가차리	송지면 가차리
LOC_EMD	송지면 군곡리	송지면 군곡리
LOC_EMD	송지면 금강리	송지면 금강리
LOC_EMD	송지면 마봉리	송지면 마봉리
LOC_EMD	송지면 미야리	송지면 미야리
LOC_EMD	송지면 산정리	송지면 산정리
LOC_EMD	송지면 서정리	송지면 서정리
LOC_EMD	송지면 소죽리	송지면 소죽리
LOC_EMD	송지면 송호리	송지면 송호리
LOC_EMD	송지면 어란리	송지면 어란리
LOC_EMD	송지면 우근리	송지면 우근리
LOC_EMD	송지면 통호리	송지면 통호리
LOC_EMD	송지면 학가리	송지면 학가리
LOC_EMD	송지면 해원리	송지면 해원리
LOC_EMD	송학면 도화리	송학면 도화리
LOC_EMD	송학면 무도리	송학면 무도리
LOC_EMD	송학면 송한리	송학면 송한리
LOC_EMD	송학면 시곡리	송학면 시곡리
LOC_EMD	송학면 오미리	송학면 오미리
LOC_EMD	송학면 입석리	송학면 입석리
LOC_EMD	송학면 장곡리	송학면 장곡리
LOC_EMD	송학면 포전리	송학면 포전리
LOC_EMD	송해면 당산리	송해면 당산리
LOC_EMD	송해면 상도리	송해면 상도리
LOC_EMD	송해면 솔정리	송해면 솔정리
LOC_EMD	송해면 숭뢰리	송해면 숭뢰리
LOC_EMD	송해면 신당리	송해면 신당리
LOC_EMD	송해면 양오리	송해면 양오리
LOC_EMD	송해면 하도리	송해면 하도리
LOC_EMD	수곡면 대천리	수곡면 대천리
LOC_EMD	수곡면 사곡리	수곡면 사곡리
LOC_EMD	수곡면 원계리	수곡면 원계리
LOC_EMD	수곡면 원내리	수곡면 원내리
LOC_EMD	수곡면 원외리	수곡면 원외리
LOC_EMD	수곡면 자매리	수곡면 자매리
LOC_EMD	수곡면 창촌리	수곡면 창촌리
LOC_EMD	수곡면 효자리	수곡면 효자리
LOC_EMD	수동면 내방리	수동면 내방리
LOC_EMD	수동면 내백리	수동면 내백리
LOC_EMD	수동면 덕산리	수동면 덕산리
LOC_EMD	수동면 도북리	수동면 도북리
LOC_EMD	수동면 사비리	수동면 사비리
LOC_EMD	수동면 사천리	수동면 사천리
LOC_EMD	수동면 상백리	수동면 상백리
LOC_EMD	수동면 상원리	수동면 상원리
LOC_EMD	수동면 송천리	수동면 송천리
LOC_EMD	수동면 수산리	수동면 수산리
LOC_EMD	수동면 신대리	수동면 신대리
LOC_EMD	수동면 신탄리	수동면 신탄리
LOC_EMD	수동면 외면리	수동면 외면리
LOC_EMD	수동면 외방리	수동면 외방리
LOC_EMD	수동면 우명리	수동면 우명리
LOC_EMD	수동면 운수리	수동면 운수리
LOC_EMD	수동면 원평리	수동면 원평리
LOC_EMD	수동면 입석리	수동면 입석리
LOC_EMD	수동면 죽산리	수동면 죽산리
LOC_EMD	수동면 지둔리	수동면 지둔리
LOC_EMD	수동면 하교리	수동면 하교리
LOC_EMD	수동면 화산리	수동면 화산리
LOC_EMD	수륜면 계정리	수륜면 계정리
LOC_EMD	수륜면 남은리	수륜면 남은리
LOC_EMD	수륜면 백운리	수륜면 백운리
LOC_EMD	수륜면 보월리	수륜면 보월리
LOC_EMD	수륜면 봉양리	수륜면 봉양리
LOC_EMD	수륜면 송계리	수륜면 송계리
LOC_EMD	수륜면 수륜리	수륜면 수륜리
LOC_EMD	수륜면 수성리	수륜면 수성리
LOC_EMD	수륜면 신정리	수륜면 신정리
LOC_EMD	수륜면 신파리	수륜면 신파리
LOC_EMD	수륜면 오천리	수륜면 오천리
LOC_EMD	수륜면 작은리	수륜면 작은리
LOC_EMD	수륜면 적송리	수륜면 적송리
LOC_EMD	수북면 개동리	수북면 개동리
LOC_EMD	수북면 고성리	수북면 고성리
LOC_EMD	수북면 궁산리	수북면 궁산리
LOC_EMD	수북면 나산리	수북면 나산리
LOC_EMD	수북면 남산리	수북면 남산리
LOC_EMD	수북면 대방리	수북면 대방리
LOC_EMD	수북면 대흥리	수북면 대흥리
LOC_EMD	수북면 두정리	수북면 두정리
LOC_EMD	수북면 수북리	수북면 수북리
LOC_EMD	수북면 오정리	수북면 오정리
LOC_EMD	수북면 정중리	수북면 정중리
LOC_EMD	수북면 주평리	수북면 주평리
LOC_EMD	수북면 풍수리	수북면 풍수리
LOC_EMD	수북면 황금리	수북면 황금리
LOC_EMD	수비면 발리리	수비면 발리리
LOC_EMD	수비면 본신리	수비면 본신리
LOC_EMD	수비면 송하리	수비면 송하리
LOC_EMD	수비면 수하리	수비면 수하리
LOC_EMD	수비면 신암리	수비면 신암리
LOC_EMD	수비면 신원리	수비면 신원리
LOC_EMD	수비면 오기리	수비면 오기리
LOC_EMD	수비면 죽파리	수비면 죽파리
LOC_EMD	수산면 계란리	수산면 계란리
LOC_EMD	수산면 고명리	수산면 고명리
LOC_EMD	수산면 괴곡리	수산면 괴곡리
LOC_EMD	수산면 구곡리	수산면 구곡리
LOC_EMD	수산면 능강리	수산면 능강리
LOC_EMD	수산면 다불리	수산면 다불리
LOC_EMD	수산면 대전리	수산면 대전리
LOC_EMD	수산면 도전리	수산면 도전리
LOC_EMD	수산면 상천리	수산면 상천리
LOC_EMD	수산면 서곡리	수산면 서곡리
LOC_EMD	수산면 수곡리	수산면 수곡리
LOC_EMD	수산면 수산리	수산면 수산리
LOC_EMD	수산면 오티리	수산면 오티리
LOC_EMD	수산면 원대리	수산면 원대리
LOC_EMD	수산면 율지리	수산면 율지리
LOC_EMD	수산면 적곡리	수산면 적곡리
LOC_EMD	수산면 전곡리	수산면 전곡리
LOC_EMD	수산면 지곡리	수산면 지곡리
LOC_EMD	수산면 하천리	수산면 하천리
LOC_EMD	수신면 발산리	수신면 발산리
LOC_EMD	수신면 백자리	수신면 백자리
LOC_EMD	수신면 속창리	수신면 속창리
LOC_EMD	수신면 신풍리	수신면 신풍리
LOC_EMD	수신면 장산리	수신면 장산리
LOC_EMD	수신면 해정리	수신면 해정리
LOC_EMD	수지면 고평리	수지면 고평리
LOC_EMD	수지면 남창리	수지면 남창리
LOC_EMD	수지면 산정리	수지면 산정리
LOC_EMD	수지면 유암리	수지면 유암리
LOC_EMD	수지면 호곡리	수지면 호곡리
LOC_EMD	수한면 거현리	수한면 거현리
LOC_EMD	수한면 광촌리	수한면 광촌리
LOC_EMD	수한면 교암리	수한면 교암리
LOC_EMD	수한면 노성리	수한면 노성리
LOC_EMD	수한면 동정리	수한면 동정리
LOC_EMD	수한면 묘서리	수한면 묘서리
LOC_EMD	수한면 발산리	수한면 발산리
LOC_EMD	수한면 병원리	수한면 병원리
LOC_EMD	수한면 산척리	수한면 산척리
LOC_EMD	수한면 소계리	수한면 소계리
LOC_EMD	수한면 오정리	수한면 오정리
LOC_EMD	수한면 율산리	수한면 율산리
LOC_EMD	수한면 장선리	수한면 장선리
LOC_EMD	수한면 질신리	수한면 질신리
LOC_EMD	수한면 차정리	수한면 차정리
LOC_EMD	수한면 후평리	수한면 후평리
LOC_EMD	순성면 갈산리	순성면 갈산리
LOC_EMD	순성면 광천리	순성면 광천리
LOC_EMD	순성면 나산리	순성면 나산리
LOC_EMD	순성면 백석리	순성면 백석리
LOC_EMD	순성면 봉소리	순성면 봉소리
LOC_EMD	순성면 성북리	순성면 성북리
LOC_EMD	순성면 아찬리	순성면 아찬리
LOC_EMD	순성면 양유리	순성면 양유리
LOC_EMD	순성면 옥호리	순성면 옥호리
LOC_EMD	순성면 중방리	순성면 중방리
LOC_EMD	순창읍 가남리	순창읍 가남리
LOC_EMD	순창읍 교성리	순창읍 교성리
LOC_EMD	순창읍 남계리	순창읍 남계리
LOC_EMD	순창읍 백산리	순창읍 백산리
LOC_EMD	순창읍 복실리	순창읍 복실리
LOC_EMD	순창읍 순화리	순창읍 순화리
LOC_EMD	순창읍 신남리	순창읍 신남리
LOC_EMD	순창읍 장덕리	순창읍 장덕리
LOC_EMD	순흥면 내죽리	순흥면 내죽리
LOC_EMD	순흥면 덕현리	순흥면 덕현리
LOC_EMD	순흥면 배점리	순흥면 배점리
LOC_EMD	순흥면 석교리	순흥면 석교리
LOC_EMD	순흥면 읍내리	순흥면 읍내리
LOC_EMD	순흥면 지동리	순흥면 지동리
LOC_EMD	순흥면 청구리	순흥면 청구리
LOC_EMD	순흥면 태장리	순흥면 태장리
LOC_EMD	승주읍 구강리	승주읍 구강리
LOC_EMD	승주읍 남강리	승주읍 남강리
LOC_EMD	승주읍 도정리	승주읍 도정리
LOC_EMD	승주읍 두월리	승주읍 두월리
LOC_EMD	승주읍 봉덕리	승주읍 봉덕리
LOC_EMD	승주읍 서평리	승주읍 서평리
LOC_EMD	승주읍 신성리	승주읍 신성리
LOC_EMD	승주읍 신전리	승주읍 신전리
LOC_EMD	승주읍 신학리	승주읍 신학리
LOC_EMD	승주읍 월계리	승주읍 월계리
LOC_EMD	승주읍 유평리	승주읍 유평리
LOC_EMD	승주읍 유흥리	승주읍 유흥리
LOC_EMD	승주읍 죽학리	승주읍 죽학리
LOC_EMD	승주읍 평중리	승주읍 평중리
LOC_EMD	시종면 구산리	시종면 구산리
LOC_EMD	시종면 금지리	시종면 금지리
LOC_EMD	시종면 내동리	시종면 내동리
LOC_EMD	시종면 만수리	시종면 만수리
LOC_EMD	시종면 봉소리	시종면 봉소리
LOC_EMD	시종면 신연리	시종면 신연리
LOC_EMD	시종면 신학리	시종면 신학리
LOC_EMD	시종면 신흥리	시종면 신흥리
LOC_EMD	시종면 옥야리	시종면 옥야리
LOC_EMD	시종면 와우리	시종면 와우리
LOC_EMD	시종면 월롱리	시종면 월롱리
LOC_EMD	시종면 월송리	시종면 월송리
LOC_EMD	시종면 월악리	시종면 월악리
LOC_EMD	시종면 태간리	시종면 태간리
LOC_EMD	시천면 내공리	시천면 내공리
LOC_EMD	시천면 내대리	시천면 내대리
LOC_EMD	시천면 동당리	시천면 동당리
LOC_EMD	시천면 반천리	시천면 반천리
LOC_EMD	시천면 신천리	시천면 신천리
LOC_EMD	시천면 외공리	시천면 외공리
LOC_EMD	시천면 중산리	시천면 중산리
LOC_EMD	시천면 중태리	시천면 중태리
LOC_EMD	시천면 천평리	시천면 천평리
LOC_EMD	시초면 봉선리	시초면 봉선리
LOC_EMD	시초면 선동리	시초면 선동리
LOC_EMD	시초면 선암리	시초면 선암리
LOC_EMD	시초면 신곡리	시초면 신곡리
LOC_EMD	시초면 신흥리	시초면 신흥리
LOC_EMD	시초면 용곡리	시초면 용곡리
LOC_EMD	시초면 초현리	시초면 초현리
LOC_EMD	시초면 태성리	시초면 태성리
LOC_EMD	시초면 풍정리	시초면 풍정리
LOC_EMD	시초면 후암리	시초면 후암리
LOC_EMD	신광면 가덕리	신광면 가덕리
LOC_EMD	신광면 계천리	신광면 계천리
LOC_EMD	신광면 기일리	신광면 기일리
LOC_EMD	신광면 냉수리	신광면 냉수리
LOC_EMD	신광면 동정리	신광면 동정리
LOC_EMD	신광면 마북리	신광면 마북리
LOC_EMD	신광면 만석리	신광면 만석리
LOC_EMD	신광면 반곡리	신광면 반곡리
LOC_EMD	신광면 백운리	신광면 백운리
LOC_EMD	신광면 보여리	신광면 보여리
LOC_EMD	신광면 복흥리	신광면 복흥리
LOC_EMD	신광면 사정리	신광면 사정리
LOC_EMD	신광면 삼덕리	신광면 삼덕리
LOC_EMD	신광면 상읍리	신광면 상읍리
LOC_EMD	신광면 송사리	신광면 송사리
LOC_EMD	신광면 안덕리	신광면 안덕리
LOC_EMD	신광면 우각리	신광면 우각리
LOC_EMD	신광면 원산리	신광면 원산리
LOC_EMD	신광면 월암리	신광면 월암리
LOC_EMD	신광면 유천리	신광면 유천리
LOC_EMD	신광면 죽성리	신광면 죽성리
LOC_EMD	신광면 토성리	신광면 토성리
LOC_EMD	신광면 함정리	신광면 함정리
LOC_EMD	신광면 흥곡리	신광면 흥곡리
LOC_EMD	신기면 대기리	신기면 대기리
LOC_EMD	신기면 대이리	신기면 대이리
LOC_EMD	신기면 대평리	신기면 대평리
LOC_EMD	신기면 마차리	신기면 마차리
LOC_EMD	신기면 서하리	신기면 서하리
LOC_EMD	신기면 신기리	신기면 신기리
LOC_EMD	신기면 안의리	신기면 안의리
LOC_EMD	신녕면 가천리	신녕면 가천리
LOC_EMD	신녕면 매양리	신녕면 매양리
LOC_EMD	신녕면 부산리	신녕면 부산리
LOC_EMD	신녕면 신덕리	신녕면 신덕리
LOC_EMD	신녕면 연정리	신녕면 연정리
LOC_EMD	신녕면 완전리	신녕면 완전리
LOC_EMD	신녕면 왕산리	신녕면 왕산리
LOC_EMD	신녕면 치산리	신녕면 치산리
LOC_EMD	신녕면 화남리	신녕면 화남리
LOC_EMD	신녕면 화서리	신녕면 화서리
LOC_EMD	신녕면 화성리	신녕면 화성리
LOC_EMD	신니면 견학리	신니면 견학리
LOC_EMD	신니면 광월리	신니면 광월리
LOC_EMD	신니면 대화리	신니면 대화리
LOC_EMD	신니면 마수리	신니면 마수리
LOC_EMD	신니면 모남리	신니면 모남리
LOC_EMD	신니면 문락리	신니면 문락리
LOC_EMD	신니면 문숭리	신니면 문숭리
LOC_EMD	신니면 선당리	신니면 선당리
LOC_EMD	신니면 송암리	신니면 송암리
LOC_EMD	신니면 신청리	신니면 신청리
LOC_EMD	신니면 용원리	신니면 용원리
LOC_EMD	신니면 원평리	신니면 원평리
LOC_EMD	신니면 화석리	신니면 화석리
LOC_EMD	신니면 화안리	신니면 화안리
LOC_EMD	신덕면 금정리	신덕면 금정리
LOC_EMD	신덕면 삼길리	신덕면 삼길리
LOC_EMD	신덕면 수천리	신덕면 수천리
LOC_EMD	신덕면 신덕리	신덕면 신덕리
LOC_EMD	신덕면 신흥리	신덕면 신흥리
LOC_EMD	신덕면 오궁리	신덕면 오궁리
LOC_EMD	신덕면 월성리	신덕면 월성리
LOC_EMD	신덕면 조월리	신덕면 조월리
LOC_EMD	신덕면 지장리	신덕면 지장리
LOC_EMD	신동면 의암리	신동면 의암리
LOC_EMD	신동면 정족리	신동면 정족리
LOC_EMD	신동면 팔미리	신동면 팔미리
LOC_EMD	신동면 혈동리	신동면 혈동리
LOC_EMD	신동읍 가사리	신동읍 가사리
LOC_EMD	신동읍 고성리	신동읍 고성리
LOC_EMD	신동읍 덕천리	신동읍 덕천리
LOC_EMD	신동읍 방제리	신동읍 방제리
LOC_EMD	신동읍 예미리	신동읍 예미리
LOC_EMD	신동읍 운치리	신동읍 운치리
LOC_EMD	신동읍 조동리	신동읍 조동리
LOC_EMD	신동읍 천포리	신동읍 천포리
LOC_EMD	신둔면 고척리	신둔면 고척리
LOC_EMD	신둔면 남정리	신둔면 남정리
LOC_EMD	신둔면 도봉리	신둔면 도봉리
LOC_EMD	신둔면 도암리	신둔면 도암리
LOC_EMD	신둔면 마교리	신둔면 마교리
LOC_EMD	신둔면 소정리	신둔면 소정리
LOC_EMD	신둔면 수광리	신둔면 수광리
LOC_EMD	신둔면 수남리	신둔면 수남리
LOC_EMD	신둔면 수하리	신둔면 수하리
LOC_EMD	신둔면 용면리	신둔면 용면리
LOC_EMD	신둔면 인후리	신둔면 인후리
LOC_EMD	신둔면 장동리	신둔면 장동리
LOC_EMD	신둔면 지석리	신둔면 지석리
LOC_EMD	신등면 가술리	신등면 가술리
LOC_EMD	신등면 간공리	신등면 간공리
LOC_EMD	신등면 단계리	신등면 단계리
LOC_EMD	신등면 모례리	신등면 모례리
LOC_EMD	신등면 사정리	신등면 사정리
LOC_EMD	신등면 양전리	신등면 양전리
LOC_EMD	신등면 율현리	신등면 율현리
LOC_EMD	신등면 장천리	신등면 장천리
LOC_EMD	신등면 평지리	신등면 평지리
LOC_EMD	신림면 가평리	신림면 가평리
LOC_EMD	신림면 구학리	신림면 구학리
LOC_EMD	신림면 금창리	신림면 금창리
LOC_EMD	신림면 덕화리	신림면 덕화리
LOC_EMD	신림면 도림리	신림면 도림리
LOC_EMD	신림면 무림리	신림면 무림리
LOC_EMD	신림면 반룡리	신림면 반룡리
LOC_EMD	신림면 법지리	신림면 법지리
LOC_EMD	신림면 벽송리	신림면 벽송리
LOC_EMD	신림면 부송리	신림면 부송리
LOC_EMD	신림면 성남리	신림면 성남리
LOC_EMD	신림면 세곡리	신림면 세곡리
LOC_EMD	신림면 송계리	신림면 송계리
LOC_EMD	신림면 송용리	신림면 송용리
