"2017-11-01","이곡동","한샘","17900"
"2017-11-01","용산동","성서2보성타운","15500"
"2017-11-01","본리동","도담도담채아파트","24000"
"2017-11-01","상인동","상인화성파크드림2단지","41006"
"2017-11-01","상인동","송현주공3","36700"
"2017-11-01","상인동","상인화성파크드림2단지","56000"
"2017-11-01","도원동","나래마을","20900"
"2017-11-01","도원동","한실들마을","12800"
"2017-11-01","진천동","월송(다동)","8500"
"2017-11-01","유천동","진천역AK그랑폴리스","39900"
"2017-11-01","월성동","월성월드메르디앙","60000"
"2017-11-01","송현동","월성","12100"
"2017-11-01","송현동","송현제림","17250"
"2017-11-01","화원읍 설화리","화원한빛타운","17200"
"2017-11-01","논공읍 북리","논공청구타운","10600"
"2017-11-01","다사읍 서재리","에코폴리스 동화아이위시","20800"
"2017-11-01","다사읍 죽곡리","강창하이츠","12900"
"2017-11-01","다사읍 죽곡리","강창태성그린시티","19400"
"2017-11-01","다사읍 매곡리","다사한일유앤아이","23500"
"2017-11-01","다사읍 매곡리","대실역청아람2단지","39100"
"2017-11-01","옥포면 강림리","LH허브시티","15500"
"2017-11-01","옥포면 본리리","달성삼환나우빌","19500"
"2017-11-01","현풍면 중리","대구테크노폴리스서한이다음","25000"
"2017-11-01","유가면 봉리","호반베르디움","25700"
"2017-11-01","구지면 응암리","달성화성파크드림","8000"
"2017-11-01","인현동","뉴코아","12700"
"2017-11-01","인현동","뉴코아","12700"
"2017-11-01","인현동","뉴코아","12200"
"2017-11-01","인현동","뉴코아","12200"
"2017-11-01","인현동","뉴코아","12300"
"2017-11-01","중산동","하늘도시 한라비발디","34500"
"2017-11-01","운서동","영종주공스카이빌10단지","23567"
"2017-11-01","송현동","동부","10300"
"2017-11-01","송림동","참좋은집","12700"
"2017-11-01","숭의동","광해리드빌","18500"
"2017-11-01","용현동","서해","18500"
"2017-11-01","도화동","동원","11200"
"2017-11-01","주안동","대동","11700"
"2017-11-01","주안동","미도","17000"
"2017-11-01","주안동","한미코스모스","15100"
